2.360E-01,9.690E-04,2.576E+02,2.510E-04,-4.580E-02,-8.600E-05
6.610E-01,-1.340E-04,2.580E+02,-2.790E-04,-4.660E-02,1.970E-04
1.050E+00,1.760E-03,2.585E+02,-1.640E-12,-4.650E-02,-6.070E-12
6.610E-01,-1.340E-04,2.580E+02,2.790E-04,-4.660E-02,-1.970E-04
1.160E+00,1.340E-03,2.583E+02,-2.980E-04,-4.660E-02,1.410E-04
1.560E+00,5.330E-04,2.589E+02,-4.330E-12,-4.660E-02,-3.630E-12
1.160E+00,1.340E-03,2.583E+02,2.980E-04,-4.660E-02,-1.410E-04
1.740E+00,-9.580E-05,2.587E+02,-3.060E-04,-4.540E-02,-5.140E-05
2.150E+00,2.180E-03,2.593E+02,5.320E-12,-4.550E-02,1.910E-12
1.740E+00,-9.580E-05,2.587E+02,3.060E-04,-4.540E-02,5.140E-05
2.410E+00,1.440E-03,2.590E+02,-2.700E-04,-4.280E-02,-2.090E-04
2.820E+00,2.190E-04,2.596E+02,-1.670E-11,-4.300E-02,7.490E-12
2.410E+00,1.440E-03,2.590E+02,2.700E-04,-4.280E-02,2.090E-04
3.160E+00,-5.710E-04,2.594E+02,-2.320E-04,-3.880E-02,-7.820E-05
3.580E+00,1.720E-03,2.599E+02,-8.960E-13,-3.890E-02,-2.070E-12
3.160E+00,-5.710E-04,2.594E+02,2.320E-04,-3.880E-02,7.820E-05
3.990E+00,1.470E-03,2.597E+02,-2.350E-04,-3.330E-02,2.200E-04
4.420E+00,-3.090E-04,2.602E+02,1.120E-11,-3.330E-02,-5.830E-12
3.990E+00,1.470E-03,2.597E+02,2.350E-04,-3.330E-02,-2.200E-04
4.920E+00,-4.780E-04,2.599E+02,-3.080E-04,-2.610E-02,3.260E-04
5.350E+00,2.420E-03,2.605E+02,6.320E-13,-2.610E-02,3.390E-12
4.920E+00,-4.780E-04,2.599E+02,3.080E-04,-2.610E-02,-3.260E-04
5.940E+00,2.080E-03,2.601E+02,-3.120E-04,-1.670E-02,6.350E-05
6.390E+00,1.810E-04,2.606E+02,4.990E-12,-1.690E-02,-7.380E-12
5.940E+00,2.080E-03,2.601E+02,3.120E-04,-1.670E-02,-6.350E-05
7.060E+00,-9.740E-04,2.602E+02,-2.280E-04,-4.760E-03,2.790E-05
7.520E+00,2.100E-03,2.607E+02,-8.140E-12,-4.990E-03,6.650E-12
7.060E+00,-9.740E-04,2.602E+02,2.280E-04,-4.760E-03,-2.790E-05
8.290E+00,2.010E-03,2.601E+02,-2.520E-04,9.680E-03,4.030E-04
8.750E+00,-7.220E-04,2.607E+02,1.180E-11,9.500E-03,-1.870E-13
8.290E+00,2.010E-03,2.601E+02,2.520E-04,9.680E-03,-4.030E-04
9.610E+00,-8.920E-04,2.600E+02,-3.040E-04,2.730E-02,3.830E-04
